Image,Cells µm^2
A2780cis_20and30_untreated_Day12_25_FITC_Tile-0_B4.tif,3702.286111111111
A2780cis_20and30_untreated_Day12_25_FITC_Tile-0_B5.tif,3146.604861111111
A2780cis_20and30_untreated_Day12_25_FITC_Tile-0_B6.tif,3210.0569444444445
A2780cis_20and30_untreated_Day12_25_FITC_Tile-1_B4.tif,3698.347222222222
A2780cis_20and30_untreated_Day12_25_FITC_Tile-1_B5.tif,3132.843055555556
A2780cis_20and30_untreated_Day12_25_FITC_Tile-1_B6.tif,2704.3791666666666
A2780cis_20and30_untreated_Day12_25_FITC_Tile-2_B4.tif,3745.7993055555553
A2780cis_20and30_untreated_Day12_25_FITC_Tile-2_B5.tif,3238.831944444444
A2780cis_20and30_untreated_Day12_25_FITC_Tile-2_B6.tif,4100.804861111112
A2780cis_20and30_untreated_Day12_25_FITC_Tile-3_B4.tif,2917.668055555556
A2780cis_20and30_untreated_Day12_25_FITC_Tile-3_B5.tif,3419.522916666667
A2780cis_20and30_untreated_Day12_25_FITC_Tile-3_B6.tif,3141.4472222222225
A2780cis_20and30_untreated_Day12_25_FITC_Tile-4_B4.tif,4097.811111111111
A2780cis_20and30_untreated_Day12_25_FITC_Tile-4_B5.tif,4180.601388888888
A2780cis_20and30_untreated_Day12_25_FITC_Tile-4_B6.tif,4116.025
A2780cis_20and30_untreated_Day12_25_FITC_Tile-5_B4.tif,3427.396527777777
A2780cis_20and30_untreated_Day12_25_FITC_Tile-5_B5.tif,3743.789583333333
A2780cis_20and30_untreated_Day12_25_FITC_Tile-5_B6.tif,3648.6041666666665
A2780cis_20and30_untreated_Day13_25_FITC_Tile-0_B4.tif,4112.771527777778
A2780cis_20and30_untreated_Day13_25_FITC_Tile-0_B5.tif,4051.7013888888887
A2780cis_20and30_untreated_Day13_25_FITC_Tile-0_B6.tif,4295.103472222222
A2780cis_20and30_untreated_Day13_25_FITC_Tile-1_B4.tif,4224.697916666667
A2780cis_20and30_untreated_Day13_25_FITC_Tile-1_B5.tif,3896.977777777778
A2780cis_20and30_untreated_Day13_25_FITC_Tile-1_B6.tif,3929.891666666667
A2780cis_20and30_untreated_Day13_25_FITC_Tile-2_B4.tif,4315.916666666667
A2780cis_20and30_untreated_Day13_25_FITC_Tile-2_B5.tif,4098.359722222222
A2780cis_20and30_untreated_Day13_25_FITC_Tile-2_B6.tif,4393.3381944444445
A2780cis_20and30_untreated_Day13_25_FITC_Tile-3_B4.tif,3665.743055555556
A2780cis_20and30_untreated_Day13_25_FITC_Tile-3_B5.tif,4269.440972222223
A2780cis_20and30_untreated_Day13_25_FITC_Tile-3_B6.tif,4003.227083333333
A2780cis_20and30_untreated_Day13_25_FITC_Tile-4_B4.tif,4323.695138888888
A2780cis_20and30_untreated_Day13_25_FITC_Tile-4_B5.tif,4319.313888888889
A2780cis_20and30_untreated_Day13_25_FITC_Tile-4_B6.tif,4367.131944444444
A2780cis_20and30_untreated_Day13_25_FITC_Tile-5_B4.tif,3938.6152777777775
A2780cis_20and30_untreated_Day13_25_FITC_Tile-5_B5.tif,4203.238194444445
A2780cis_20and30_untreated_Day13_25_FITC_Tile-5_B6.tif,4120.567361111111
A2780cis_20and30_untreated_Day14_25_FITC_Tile-0_B4.tif,3811.447222222223
A2780cis_20and30_untreated_Day14_25_FITC_Tile-0_B5.tif,3327.0645833333333
A2780cis_20and30_untreated_Day14_25_FITC_Tile-0_B6.tif,3540.5284722222223
A2780cis_20and30_untreated_Day14_25_FITC_Tile-1_B4.tif,3407.3881944444447
A2780cis_20and30_untreated_Day14_25_FITC_Tile-1_B5.tif,3054.6659722222225
A2780cis_20and30_untreated_Day14_25_FITC_Tile-1_B6.tif,3122.186805555556
A2780cis_20and30_untreated_Day14_25_FITC_Tile-2_B4.tif,4041.652777777778
A2780cis_20and30_untreated_Day14_25_FITC_Tile-2_B5.tif,4053.0472222222224
A2780cis_20and30_untreated_Day14_25_FITC_Tile-2_B6.tif,4371.871527777777
A2780cis_20and30_untreated_Day14_25_FITC_Tile-3_B4.tif,3525.9548611111118
A2780cis_20and30_untreated_Day14_25_FITC_Tile-3_B5.tif,3346.6270833333333
A2780cis_20and30_untreated_Day14_25_FITC_Tile-3_B6.tif,3638.457638888889
A2780cis_20and30_untreated_Day14_25_FITC_Tile-4_B4.tif,4019.367361111111
A2780cis_20and30_untreated_Day14_25_FITC_Tile-4_B5.tif,4258.057638888889
A2780cis_20and30_untreated_Day14_25_FITC_Tile-4_B6.tif,4309.139583333334
A2780cis_20and30_untreated_Day14_25_FITC_Tile-5_B4.tif,3654.7069444444446
A2780cis_20and30_untreated_Day14_25_FITC_Tile-5_B5.tif,3707.141666666667
A2780cis_20and30_untreated_Day14_25_FITC_Tile-5_B6.tif,3987.325
A2780cis_20and30_untreated_Day16_25_FITC_Tile-0_B4.tif,2735.989583333333
A2780cis_20and30_untreated_Day16_25_FITC_Tile-0_B5.tif,3884.8145833333338
A2780cis_20and30_untreated_Day16_25_FITC_Tile-0_B6.tif,2601.967361111111
A2780cis_20and30_untreated_Day16_25_FITC_Tile-1_B4.tif,3069.703472222222
A2780cis_20and30_untreated_Day16_25_FITC_Tile-1_B5.tif,2680.843055555556
A2780cis_20and30_untreated_Day16_25_FITC_Tile-1_B6.tif,3320.220138888889
A2780cis_20and30_untreated_Day16_25_FITC_Tile-2_B4.tif,3977.930555555556
A2780cis_20and30_untreated_Day16_25_FITC_Tile-2_B5.tif,4316.288888888888
A2780cis_20and30_untreated_Day16_25_FITC_Tile-2_B6.tif,4368.03125
A2780cis_20and30_untreated_Day16_25_FITC_Tile-3_B4.tif,2722.4
A2780cis_20and30_untreated_Day16_25_FITC_Tile-3_B5.tif,4287.219444444444
A2780cis_20and30_untreated_Day16_25_FITC_Tile-3_B6.tif,3833.539583333333
A2780cis_20and30_untreated_Day16_25_FITC_Tile-4_B4.tif,4367.3069444444445
A2780cis_20and30_untreated_Day16_25_FITC_Tile-4_B5.tif,4280.8069444444445
A2780cis_20and30_untreated_Day16_25_FITC_Tile-4_B6.tif,4337.534722222223
A2780cis_20and30_untreated_Day16_25_FITC_Tile-5_B4.tif,3935.527083333333
A2780cis_20and30_untreated_Day16_25_FITC_Tile-5_B5.tif,4068.1368055555554
A2780cis_20and30_untreated_Day16_25_FITC_Tile-5_B6.tif,4102.361111111111
A2780cis_20and30_untreated_Day18_25_FITC_Tile-0_B4.tif,3892.3965277777775
A2780cis_20and30_untreated_Day18_25_FITC_Tile-0_B5.tif,3661.8923611111113
A2780cis_20and30_untreated_Day18_25_FITC_Tile-0_B6.tif,3308.2673611111118
A2780cis_20and30_untreated_Day18_25_FITC_Tile-1_B4.tif,4249.320138888888
A2780cis_20and30_untreated_Day18_25_FITC_Tile-1_B5.tif,3034.1125
A2780cis_20and30_untreated_Day18_25_FITC_Tile-1_B6.tif,3152.483333333333
A2780cis_20and30_untreated_Day18_25_FITC_Tile-2_B4.tif,4055.499305555556
A2780cis_20and30_untreated_Day18_25_FITC_Tile-2_B5.tif,2959.136805555556
A2780cis_20and30_untreated_Day18_25_FITC_Tile-2_B6.tif,3192.4548611111118
A2780cis_20and30_untreated_Day18_25_FITC_Tile-3_B4.tif,3550.973611111111
A2780cis_20and30_untreated_Day18_25_FITC_Tile-3_B5.tif,2063.765277777778
A2780cis_20and30_untreated_Day18_25_FITC_Tile-3_B6.tif,2240.398611111111
A2780cis_20and30_untreated_Day18_25_FITC_Tile-4_B4.tif,4402.8069444444445
A2780cis_20and30_untreated_Day18_25_FITC_Tile-4_B5.tif,4400.452777777778
A2780cis_20and30_untreated_Day18_25_FITC_Tile-4_B6.tif,4403.622222222222
A2780cis_20and30_untreated_Day18_25_FITC_Tile-5_B4.tif,4371.516666666666
A2780cis_20and30_untreated_Day18_25_FITC_Tile-5_B5.tif,4391.775
A2780cis_20and30_untreated_Day18_25_FITC_Tile-5_B6.tif,4391.665972222222
A2780cis_20and30_untreated_Day1_25_FITC_Tile-0_B4.tif,79.74027777777778
A2780cis_20and30_untreated_Day1_25_FITC_Tile-0_B5.tif,60.31805555555555
A2780cis_20and30_untreated_Day1_25_FITC_Tile-0_B6.tif,82.22430555555555
A2780cis_20and30_untreated_Day1_25_FITC_Tile-1_B4.tif,134.17708333333334
A2780cis_20and30_untreated_Day1_25_FITC_Tile-1_B5.tif,59.7875
A2780cis_20and30_untreated_Day1_25_FITC_Tile-1_B6.tif,75.97361111111111
A2780cis_20and30_untreated_Day1_25_FITC_Tile-2_B4.tif,110.49652777777776
A2780cis_20and30_untreated_Day1_25_FITC_Tile-2_B5.tif,68.01249999999999
A2780cis_20and30_untreated_Day1_25_FITC_Tile-2_B6.tif,73.50069444444445
A2780cis_20and30_untreated_Day1_25_FITC_Tile-3_B4.tif,109.7486111111111
A2780cis_20and30_untreated_Day1_25_FITC_Tile-3_B5.tif,44.84513888888889
A2780cis_20and30_untreated_Day1_25_FITC_Tile-3_B6.tif,65.55347222222223
A2780cis_20and30_untreated_Day1_25_FITC_Tile-4_B4.tif,84.01249999999999
A2780cis_20and30_untreated_Day1_25_FITC_Tile-4_B5.tif,77.28125
A2780cis_20and30_untreated_Day1_25_FITC_Tile-4_B6.tif,96.93472222222222
A2780cis_20and30_untreated_Day1_25_FITC_Tile-5_B4.tif,99.7173611111111
A2780cis_20and30_untreated_Day1_25_FITC_Tile-5_B5.tif,53.69861111111111
A2780cis_20and30_untreated_Day1_25_FITC_Tile-5_B6.tif,71.89513888888888
A2780cis_20and30_untreated_Day2_25_FITC_Tile-0_B4.tif,155.09583333333333
A2780cis_20and30_untreated_Day2_25_FITC_Tile-0_B5.tif,128.9986111111111
A2780cis_20and30_untreated_Day2_25_FITC_Tile-0_B6.tif,139.88958333333332
A2780cis_20and30_untreated_Day2_25_FITC_Tile-1_B4.tif,230.64791666666667
A2780cis_20and30_untreated_Day2_25_FITC_Tile-1_B5.tif,103.11875
A2780cis_20and30_untreated_Day2_25_FITC_Tile-1_B6.tif,131.0076388888889
A2780cis_20and30_untreated_Day2_25_FITC_Tile-2_B4.tif,166.48958333333334
A2780cis_20and30_untreated_Day2_25_FITC_Tile-2_B5.tif,118.99236111111112
A2780cis_20and30_untreated_Day2_25_FITC_Tile-2_B6.tif,122.20694444444445
A2780cis_20and30_untreated_Day2_25_FITC_Tile-3_B4.tif,167.7826388888889
A2780cis_20and30_untreated_Day2_25_FITC_Tile-3_B5.tif,91.58055555555556
A2780cis_20and30_untreated_Day2_25_FITC_Tile-3_B6.tif,127.85277777777776
A2780cis_20and30_untreated_Day2_25_FITC_Tile-4_B4.tif,204.77222222222224
